subject_id_namespace	subject_id	collection_id_namespace	collection_id
cfde_id_namespace_id:BCDC	Pvalb-IRES-Cre;Ai75-302251	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Pvalb-IRES-Cre;Ai75-313506	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Pvalb-IRES-Cre;Ai75-313508	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Pvalb-IRES-Cre;Ai75-313509	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Pvalb-IRES-Cre;Ai75-315140	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Pvalb-IRES-Cre;Ai75-315683	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Pvalb-IRES-Cre;Ai75-315684	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Pvalb-IRES-Cre;Ai75-324084	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Pvalb-IRES-Cre;Ai75-333876	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Pvalb-IRES-Cre;Ai75-339089	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Pvalb-IRES-Cre;Ai75-385370	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	PvHG;1-8	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Rbp4-Cre_KL100;Ai75-341741	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Rbp4-Cre_KL100;Ai75-361758	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Rbp4-Cre_KL100;Ai75-362698	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Rbp4-Cre_KL100;Ai75-362700	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Rbp4-Cre_KL100;Ai75-392436	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Rbp4-Cre_KL100;Ai75-392438	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Rbp4-Cre_KL100;Ai75-353906	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Rbp4-Cre_KL100;Ai75-361753	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Rbp4-Cre_KL100;Ai75-361756	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Rbp4-Cre_KL100;Ai75-362696	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Rbp4-Cre_KL100;Ai75-392431	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Rbp4-Cre_KL100;Ai75-392433	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Rbp4-Cre_KL100;Ai75-361755	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Rbp4-Cre_KL100;Ai75-381877	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Rorb-IRES2-Cre;Ai75-342481	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Rorb-IRES2-Cre;Ai75-343204	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Rorb-IRES2-Cre;Ai75-343205	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Rorb-IRES2-Cre;Ai75-347585	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Rorb-IRES2-Cre;Ai75-357499	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Rorb-IRES2-Cre;Ai75-365366	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Rorb-IRES2-Cre;Ai75-369282	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Rorb-IRES2-Cre;Ai75-361551	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Rorb-IRES2-Cre;Ai75-365363	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Rorb-IRES2-Cre;Ai75-365364	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Rorb-IRES2-Cre;Ai75-365365	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Rorb-IRES2-Cre;Ai75-343201	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Rorb-IRES2-Cre;Ai75-357494	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Rorb-IRES2-Cre;Ai75-357495	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Rorb-IRES2-Cre;Ai75-357498	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	SERTGFP-Sert009	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	SERTGFP-Sert010	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	SERTGFP-Sert011	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	SERTGFP-Sert012	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	SERTGFP-Sert013	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	SERTGFP-Sert014	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	SERTGFP-Sert015	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	SERTGFP-Sert016	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	SERTGFP-Sert001	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	SERTGFP-Sert002	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	SERTGFP-Sert003	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	SERTGFP-Sert004	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	SERTGFP-Sert005	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	SERTGFP-Sert006	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	SERTGFP-Sert007	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	SHG;3-6	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Slc17a6_GFP_466703	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Slc17a6_GFP_466704	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Slc17a6_GFP_466705	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Slc17a6_GFP_466707	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Slc17a6_GFP_484307	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Slc17a6_GFP_484310	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Slc17a6_GFP_484308	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Slc17a6_GFP_492028	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Slc17a6_GFP_492024	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Slc17a6_GFP_492023	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Slc17a6_GFP_513119	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Slc17a6_GFP_516284	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Slc32a1-IRES-Cre;Ai75-306463	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Slc32a1-IRES-Cre;Ai75-306464	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Slc32a1-IRES-Cre;Ai75-306468	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Slc32a1-IRES-Cre;Ai75-306470	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Slc32a1-IRES-Cre;Ai75-316791	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Slc32a1-IRES-Cre;Ai75-316792	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Slc32a1-IRES-Cre;Ai75-324459	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Slc32a1-IRES-Cre;Ai75-329580	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Slc32a1-IRES-Cre;Ai75-329589	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Slc32a1-IRES-Cre;Ai75-339635	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Slc32a1-IRES-Cre;Ai75-374485	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Slc32a1-IRES-Cre;Ai75-374486	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Slc32a1-IRES-Cre;Ai75-374590	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Slc32a1-IRES-Cre;Ai75-374591	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Slc32a1-IRES-Cre;Ai75-381518	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Slc32a1-IRES-Cre;Ai75-381520	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Slc32a1-IRES-Cre;Ai75-384615	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Snap25_GFP_469527	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Snap25_GFP_473748	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Snap25_GFP_483871	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Snap25_GFP_527924	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Snap25_GFP_527922	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Snap25_GFP_491289	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Snap25_GFP_483869	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Snap25_GFP_491286	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Snap25_GFP_491287	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Snap25_GFP_491282	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Snap25_GFP_512647	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Tac1GFP-TAC010	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Tac1GFP-TAC019	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Tac1GFP-TAC020	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Tac1GFP-TAC004	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Tac1GFP-TAC005	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Tac1GFP-TAC007	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Tac1GFP-TAC008	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Tac1GFP-TAC009	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Tac1GFP-TAC011	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Tac1GFP-TAC012	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Tac1GFP-TAC014	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Tac1GFP-TAC015	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Tac1GFP-TAC016	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Tac1GFP-TAC017	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Tac1GFP-TAC018	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	THGFP-TH009	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	THGFP-TH010	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	THGFP-TH011	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	THGFP-TH012	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	THGFP-TH013	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	THGFP-TH014	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	THGFP-TH015	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	THGFP-TH016	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	THGFP-TH017	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	THGFP-TH001	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	THGFP-TH003	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	THGFP-TH004	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	THGFP-TH005	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	THGFP-TH006	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	THGFP-TH007	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	THGFP-TH008	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Tlx3-Cre_PL56;Ai75-337580	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Tlx3-Cre_PL56;Ai75-337581	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Tlx3-Cre_PL56;Ai75-345956	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Tlx3-Cre_PL56;Ai75-345957	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Tlx3-Cre_PL56;Ai75-361895	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Tlx3-Cre_PL56;Ai75-361896	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Tlx3-Cre_PL56;Ai75-361898	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Tlx3-Cre_PL56;Ai75-361899	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Tlx3-Cre_PL56;Ai75-361900	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Tlx3-Cre_PL56;Ai75-361897	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Tlx3-Cre_PL56;Ai75-373011	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Tlx3-Cre_PL56;Ai75-373012	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Tlx3-Cre_PL56;Ai75-376566	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Tlx3-Cre_PL56;Ai75-376567	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Vglut1GFP-Vglut1007	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Vglut1GFP-Vglut1008	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Vglut1GFP-Vglut1009	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Vglut1GFP-Vglut1010	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Vglut1GFP-Vglut1011	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Vglut1GFP-Vglut1012	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Vglut1GFP-Vglut1002	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Vglut1GFP-Vglut1004	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Vglut1GFP-Vglut1005	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Vglut1GFP-Vglut1006	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Vglut1GFP-Vglut1013	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Vglut1GFP-Vglut1014	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Vglut1GFP-Vglut1015	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Vglut3GFP-Vglut3007	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Vglut3GFP-Vglut3008	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Vglut3GFP-Vglut3009	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Vglut3GFP-Vglut3010	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Vglut3GFP-Vglut3011	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Vglut3GFP-Vglut3012	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Vglut3GFP-Vglut3013	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Vglut3GFP-Vglut3014	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Vglut3GFP-Vglut3001	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Vglut3GFP-Vglut3002	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Vglut3GFP-Vglut3003	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Vglut3GFP-Vglut3004	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	Vglut3GFP-Vglut3006	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	VIPHG;2-9	cfde_id_namespace_id:BCDC	osten_stpt
cfde_id_namespace_id:BCDC	D2M309-1 (male; P56; C57BL/6)	cfde_id_namespace_id:BCDC	yang_MORF_confocal
cfde_id_namespace_id:BCDC	D2M312-1 (male; P56; C57BL/6)	cfde_id_namespace_id:BCDC	yang_MORF_confocal
cfde_id_namespace_id:BCDC	D2M312-1 (female; P56; C57BL/6)	cfde_id_namespace_id:BCDC	yang_MORF_confocal
cfde_id_namespace_id:BCDC	D2M314-2 (male; P56; C57BL/6)	cfde_id_namespace_id:BCDC	yang_MORF_confocal
cfde_id_namespace_id:BCDC	MD01-1 (male; P56; C57BL/6)	cfde_id_namespace_id:BCDC	yang_MORF_confocal
cfde_id_namespace_id:BCDC	MD01-1 (female; P56; C57BL/6)	cfde_id_namespace_id:BCDC	yang_MORF_confocal
cfde_id_namespace_id:BCDC	MD04-1 (female; P56; C57BL/6)	cfde_id_namespace_id:BCDC	yang_MORF_confocal
cfde_id_namespace_id:BCDC	373641	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	383680	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	236174	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	314107	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	297974	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	390044	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	391751	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	395869	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	395870	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	399845	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	394528	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	396476	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	367667	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	374706	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	383469	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	384994	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	358361	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	375394	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	378667	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	378668	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	339951	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	339952	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	351325	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	351327	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	351331	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	355458	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	355459	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	360835	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	325875	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	326952	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	321237	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	321244	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	373367	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	373368	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	381484	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	381487	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	381488	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	383128	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	210254	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	404421	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	405425	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	405426	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	405429	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	411732	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	408668	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	417570	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	417571	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	418245	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	420489	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	423019	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	426812	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	431038	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	435222	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	372164	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	439309	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	439311	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	443055	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	439168	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	426124	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	380470	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	380471	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	362188	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	362191	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	373187	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	374707	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	407016	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	407020	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	415513	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	394499	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	377387	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	407017	cfde_id_namespace_id:BCDC	zeng_fmost
cfde_id_namespace_id:BCDC	396477	cfde_id_namespace_id:BCDC	zeng_fmost_cells
cfde_id_namespace_id:BCDC	373641	cfde_id_namespace_id:BCDC	zeng_fmost_cells
cfde_id_namespace_id:BCDC	383680	cfde_id_namespace_id:BCDC	zeng_fmost_cells
cfde_id_namespace_id:BCDC	381487	cfde_id_namespace_id:BCDC	zeng_fmost_cells
cfde_id_namespace_id:BCDC	381488	cfde_id_namespace_id:BCDC	zeng_fmost_cells
cfde_id_namespace_id:BCDC	383128	cfde_id_namespace_id:BCDC	zeng_fmost_cells
cfde_id_namespace_id:BCDC	374707	cfde_id_namespace_id:BCDC	zeng_fmost_cells
cfde_id_namespace_id:BCDC	339951	cfde_id_namespace_id:BCDC	zeng_fmost_cells
cfde_id_namespace_id:BCDC	339952	cfde_id_namespace_id:BCDC	zeng_fmost_cells
cfde_id_namespace_id:BCDC	321237	cfde_id_namespace_id:BCDC	zeng_fmost_cells
cfde_id_namespace_id:BCDC	321244	cfde_id_namespace_id:BCDC	zeng_fmost_cells
