biosample_id_namespace	biosample_id	subject_id_namespace	subject_id
cfde_id_namespace_id:BCDC	713444460	cfde_id_namespace_id:BCDC	396638
cfde_id_namespace_id:BCDC	715110139	cfde_id_namespace_id:BCDC	397803
cfde_id_namespace_id:BCDC	715110147	cfde_id_namespace_id:BCDC	397803
cfde_id_namespace_id:BCDC	715110215	cfde_id_namespace_id:BCDC	397803
cfde_id_namespace_id:BCDC	715110302	cfde_id_namespace_id:BCDC	397803
cfde_id_namespace_id:BCDC	715110327	cfde_id_namespace_id:BCDC	397803
cfde_id_namespace_id:BCDC	716492143	cfde_id_namespace_id:BCDC	397800
cfde_id_namespace_id:BCDC	716492154	cfde_id_namespace_id:BCDC	397800
cfde_id_namespace_id:BCDC	716492175	cfde_id_namespace_id:BCDC	397800
cfde_id_namespace_id:BCDC	716521966	cfde_id_namespace_id:BCDC	397800
cfde_id_namespace_id:BCDC	716528751	cfde_id_namespace_id:BCDC	397800
cfde_id_namespace_id:BCDC	716528895	cfde_id_namespace_id:BCDC	397800
cfde_id_namespace_id:BCDC	716529171	cfde_id_namespace_id:BCDC	397800
cfde_id_namespace_id:BCDC	716532912	cfde_id_namespace_id:BCDC	397797
cfde_id_namespace_id:BCDC	716533244	cfde_id_namespace_id:BCDC	397797
cfde_id_namespace_id:BCDC	716533705	cfde_id_namespace_id:BCDC	397797
cfde_id_namespace_id:BCDC	716538146	cfde_id_namespace_id:BCDC	397797
cfde_id_namespace_id:BCDC	716539263	cfde_id_namespace_id:BCDC	397797
cfde_id_namespace_id:BCDC	717238471	cfde_id_namespace_id:BCDC	397801
cfde_id_namespace_id:BCDC	717238683	cfde_id_namespace_id:BCDC	397801
cfde_id_namespace_id:BCDC	717245257	cfde_id_namespace_id:BCDC	397801
cfde_id_namespace_id:BCDC	717249479	cfde_id_namespace_id:BCDC	397801
cfde_id_namespace_id:BCDC	717249578	cfde_id_namespace_id:BCDC	397801
cfde_id_namespace_id:BCDC	718644522	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399279
cfde_id_namespace_id:BCDC	718645265	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399279
cfde_id_namespace_id:BCDC	718645945	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399279
cfde_id_namespace_id:BCDC	718647690	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399279
cfde_id_namespace_id:BCDC	718942798	cfde_id_namespace_id:BCDC	Gad2-IRES-Cre;Ai14-399699
cfde_id_namespace_id:BCDC	718943847	cfde_id_namespace_id:BCDC	Gad2-IRES-Cre;Ai14-399699
cfde_id_namespace_id:BCDC	718944810	cfde_id_namespace_id:BCDC	Gad2-IRES-Cre;Ai14-399699
cfde_id_namespace_id:BCDC	718945871	cfde_id_namespace_id:BCDC	Gad2-IRES-Cre;Ai14-399699
cfde_id_namespace_id:BCDC	718946862	cfde_id_namespace_id:BCDC	Gad2-IRES-Cre;Ai14-399699
cfde_id_namespace_id:BCDC	718947935	cfde_id_namespace_id:BCDC	Gad2-IRES-Cre;Ai14-399699
cfde_id_namespace_id:BCDC	719288673	cfde_id_namespace_id:BCDC	400255
cfde_id_namespace_id:BCDC	719289401	cfde_id_namespace_id:BCDC	400255
cfde_id_namespace_id:BCDC	719289822	cfde_id_namespace_id:BCDC	400255
cfde_id_namespace_id:BCDC	719290511	cfde_id_namespace_id:BCDC	400255
cfde_id_namespace_id:BCDC	719290866	cfde_id_namespace_id:BCDC	400255
cfde_id_namespace_id:BCDC	719291365	cfde_id_namespace_id:BCDC	400255
cfde_id_namespace_id:BCDC	719788328	cfde_id_namespace_id:BCDC	401188
cfde_id_namespace_id:BCDC	719788500	cfde_id_namespace_id:BCDC	401188
cfde_id_namespace_id:BCDC	719789170	cfde_id_namespace_id:BCDC	401188
cfde_id_namespace_id:BCDC	719789359	cfde_id_namespace_id:BCDC	401188
cfde_id_namespace_id:BCDC	719789698	cfde_id_namespace_id:BCDC	401188
cfde_id_namespace_id:BCDC	719789774	cfde_id_namespace_id:BCDC	401188
cfde_id_namespace_id:BCDC	721016010	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399278
cfde_id_namespace_id:BCDC	721017223	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399278
cfde_id_namespace_id:BCDC	721018208	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399278
cfde_id_namespace_id:BCDC	721019351	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399278
cfde_id_namespace_id:BCDC	721020450	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399278
cfde_id_namespace_id:BCDC	723661249	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399281
cfde_id_namespace_id:BCDC	723661886	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399281
cfde_id_namespace_id:BCDC	723662781	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399281
cfde_id_namespace_id:BCDC	723663296	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399281
cfde_id_namespace_id:BCDC	723663366	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399281
cfde_id_namespace_id:BCDC	723663728	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399281
cfde_id_namespace_id:BCDC	723736686	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399277
cfde_id_namespace_id:BCDC	723736774	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399277
cfde_id_namespace_id:BCDC	723737038	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399277
cfde_id_namespace_id:BCDC	723737758	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399277
cfde_id_namespace_id:BCDC	724179662	cfde_id_namespace_id:BCDC	402582
cfde_id_namespace_id:BCDC	724179803	cfde_id_namespace_id:BCDC	402582
cfde_id_namespace_id:BCDC	724180266	cfde_id_namespace_id:BCDC	402582
cfde_id_namespace_id:BCDC	724180523	cfde_id_namespace_id:BCDC	402582
cfde_id_namespace_id:BCDC	724181085	cfde_id_namespace_id:BCDC	402582
cfde_id_namespace_id:BCDC	724181253	cfde_id_namespace_id:BCDC	402582
cfde_id_namespace_id:BCDC	724188085	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399280
cfde_id_namespace_id:BCDC	724188140	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399280
cfde_id_namespace_id:BCDC	724188285	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399280
cfde_id_namespace_id:BCDC	724188300	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399280
cfde_id_namespace_id:BCDC	724691303	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399282
cfde_id_namespace_id:BCDC	724691729	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399282
cfde_id_namespace_id:BCDC	724691928	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399282
cfde_id_namespace_id:BCDC	724692713	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399282
cfde_id_namespace_id:BCDC	724693339	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399282
cfde_id_namespace_id:BCDC	724693419	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399282
cfde_id_namespace_id:BCDC	724843805	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399284
cfde_id_namespace_id:BCDC	724843845	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399284
cfde_id_namespace_id:BCDC	724843849	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399284
cfde_id_namespace_id:BCDC	724843856	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399284
cfde_id_namespace_id:BCDC	724843860	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399284
cfde_id_namespace_id:BCDC	724843866	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-399284
cfde_id_namespace_id:BCDC	725197562	cfde_id_namespace_id:BCDC	402587
cfde_id_namespace_id:BCDC	725201910	cfde_id_namespace_id:BCDC	402587
cfde_id_namespace_id:BCDC	725204606	cfde_id_namespace_id:BCDC	402587
cfde_id_namespace_id:BCDC	725209833	cfde_id_namespace_id:BCDC	402587
cfde_id_namespace_id:BCDC	727122518	cfde_id_namespace_id:BCDC	402584
cfde_id_namespace_id:BCDC	727122766	cfde_id_namespace_id:BCDC	402584
cfde_id_namespace_id:BCDC	727123101	cfde_id_namespace_id:BCDC	402584
cfde_id_namespace_id:BCDC	727125999	cfde_id_namespace_id:BCDC	402584
cfde_id_namespace_id:BCDC	727131407	cfde_id_namespace_id:BCDC	402584
cfde_id_namespace_id:BCDC	727131545	cfde_id_namespace_id:BCDC	402584
cfde_id_namespace_id:BCDC	728775594	cfde_id_namespace_id:BCDC	Gad2-IRES-Cre;Ai14-404379
cfde_id_namespace_id:BCDC	728775599	cfde_id_namespace_id:BCDC	Gad2-IRES-Cre;Ai14-404379
cfde_id_namespace_id:BCDC	728775603	cfde_id_namespace_id:BCDC	Gad2-IRES-Cre;Ai14-404379
cfde_id_namespace_id:BCDC	728775608	cfde_id_namespace_id:BCDC	Gad2-IRES-Cre;Ai14-404379
cfde_id_namespace_id:BCDC	728775726	cfde_id_namespace_id:BCDC	Gad2-IRES-Cre;Ai14-404379
cfde_id_namespace_id:BCDC	728775983	cfde_id_namespace_id:BCDC	Gad2-IRES-Cre;Ai14-404379
cfde_id_namespace_id:BCDC	732517583	cfde_id_namespace_id:BCDC	406405
cfde_id_namespace_id:BCDC	732518584	cfde_id_namespace_id:BCDC	406405
cfde_id_namespace_id:BCDC	732519600	cfde_id_namespace_id:BCDC	406405
cfde_id_namespace_id:BCDC	732520051	cfde_id_namespace_id:BCDC	406405
cfde_id_namespace_id:BCDC	732521135	cfde_id_namespace_id:BCDC	406405
cfde_id_namespace_id:BCDC	732521891	cfde_id_namespace_id:BCDC	406405
cfde_id_namespace_id:BCDC	733442164	cfde_id_namespace_id:BCDC	406404
cfde_id_namespace_id:BCDC	733443012	cfde_id_namespace_id:BCDC	406404
cfde_id_namespace_id:BCDC	733443746	cfde_id_namespace_id:BCDC	406404
cfde_id_namespace_id:BCDC	733444518	cfde_id_namespace_id:BCDC	406404
cfde_id_namespace_id:BCDC	736829122	cfde_id_namespace_id:BCDC	733039971
cfde_id_namespace_id:BCDC	736829354	cfde_id_namespace_id:BCDC	733039971
cfde_id_namespace_id:BCDC	736829622	cfde_id_namespace_id:BCDC	733039971
cfde_id_namespace_id:BCDC	736830657	cfde_id_namespace_id:BCDC	733039971
cfde_id_namespace_id:BCDC	736831162	cfde_id_namespace_id:BCDC	733039971
cfde_id_namespace_id:BCDC	736831424	cfde_id_namespace_id:BCDC	733039971
cfde_id_namespace_id:BCDC	737132161	cfde_id_namespace_id:BCDC	407254
cfde_id_namespace_id:BCDC	737132566	cfde_id_namespace_id:BCDC	407254
cfde_id_namespace_id:BCDC	737133501	cfde_id_namespace_id:BCDC	407254
cfde_id_namespace_id:BCDC	737133505	cfde_id_namespace_id:BCDC	407254
cfde_id_namespace_id:BCDC	737133511	cfde_id_namespace_id:BCDC	407254
cfde_id_namespace_id:BCDC	737133520	cfde_id_namespace_id:BCDC	407254
cfde_id_namespace_id:BCDC	737133526	cfde_id_namespace_id:BCDC	407254
cfde_id_namespace_id:BCDC	737133542	cfde_id_namespace_id:BCDC	407254
cfde_id_namespace_id:BCDC	737241791	cfde_id_namespace_id:BCDC	406402
cfde_id_namespace_id:BCDC	737243046	cfde_id_namespace_id:BCDC	406402
cfde_id_namespace_id:BCDC	737243747	cfde_id_namespace_id:BCDC	406402
cfde_id_namespace_id:BCDC	737244395	cfde_id_namespace_id:BCDC	406402
cfde_id_namespace_id:BCDC	737245367	cfde_id_namespace_id:BCDC	406402
cfde_id_namespace_id:BCDC	737245808	cfde_id_namespace_id:BCDC	406402
cfde_id_namespace_id:BCDC	737923162	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-407552
cfde_id_namespace_id:BCDC	737923827	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-407552
cfde_id_namespace_id:BCDC	737923832	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-407552
cfde_id_namespace_id:BCDC	737923865	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-407552
cfde_id_namespace_id:BCDC	737923882	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-407552
cfde_id_namespace_id:BCDC	737923889	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-407552
cfde_id_namespace_id:BCDC	740259335	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-408121
cfde_id_namespace_id:BCDC	740259929	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-408121
cfde_id_namespace_id:BCDC	740261157	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-408121
cfde_id_namespace_id:BCDC	740263344	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-408121
cfde_id_namespace_id:BCDC	740264777	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-408121
cfde_id_namespace_id:BCDC	740265617	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-408121
cfde_id_namespace_id:BCDC	741204997	cfde_id_namespace_id:BCDC	Gad2-IRES-Cre;Ai14-408425
cfde_id_namespace_id:BCDC	741206367	cfde_id_namespace_id:BCDC	Gad2-IRES-Cre;Ai14-408425
cfde_id_namespace_id:BCDC	741206532	cfde_id_namespace_id:BCDC	Gad2-IRES-Cre;Ai14-408425
cfde_id_namespace_id:BCDC	741206956	cfde_id_namespace_id:BCDC	Gad2-IRES-Cre;Ai14-408425
cfde_id_namespace_id:BCDC	741207727	cfde_id_namespace_id:BCDC	Gad2-IRES-Cre;Ai14-408425
cfde_id_namespace_id:BCDC	741208871	cfde_id_namespace_id:BCDC	Gad2-IRES-Cre;Ai14-408425
cfde_id_namespace_id:BCDC	741978205	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-408129
cfde_id_namespace_id:BCDC	741978207	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-408129
cfde_id_namespace_id:BCDC	741978219	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-408129
cfde_id_namespace_id:BCDC	741978247	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-408129
cfde_id_namespace_id:BCDC	741978261	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-408129
cfde_id_namespace_id:BCDC	741978276	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-408129
cfde_id_namespace_id:BCDC	741981576	cfde_id_namespace_id:BCDC	Gad2-IRES-Cre;Ai14-408426
cfde_id_namespace_id:BCDC	741987747	cfde_id_namespace_id:BCDC	Gad2-IRES-Cre;Ai14-408426
cfde_id_namespace_id:BCDC	741988188	cfde_id_namespace_id:BCDC	Gad2-IRES-Cre;Ai14-408426
cfde_id_namespace_id:BCDC	741988214	cfde_id_namespace_id:BCDC	Gad2-IRES-Cre;Ai14-408426
cfde_id_namespace_id:BCDC	741988224	cfde_id_namespace_id:BCDC	Gad2-IRES-Cre;Ai14-408426
cfde_id_namespace_id:BCDC	742353825	cfde_id_namespace_id:BCDC	Gad2-IRES-Cre;Ai14-408426
cfde_id_namespace_id:BCDC	743612058	cfde_id_namespace_id:BCDC	410445
cfde_id_namespace_id:BCDC	743612140	cfde_id_namespace_id:BCDC	410445
cfde_id_namespace_id:BCDC	743612886	cfde_id_namespace_id:BCDC	410445
cfde_id_namespace_id:BCDC	743613937	cfde_id_namespace_id:BCDC	410445
cfde_id_namespace_id:BCDC	743615018	cfde_id_namespace_id:BCDC	410445
cfde_id_namespace_id:BCDC	743616028	cfde_id_namespace_id:BCDC	410445
cfde_id_namespace_id:BCDC	746696475	cfde_id_namespace_id:BCDC	403315
cfde_id_namespace_id:BCDC	746701466	cfde_id_namespace_id:BCDC	403315
cfde_id_namespace_id:BCDC	753893879	cfde_id_namespace_id:BCDC	413054
cfde_id_namespace_id:BCDC	753895212	cfde_id_namespace_id:BCDC	413054
cfde_id_namespace_id:BCDC	755279323	cfde_id_namespace_id:BCDC	412835
cfde_id_namespace_id:BCDC	755284255	cfde_id_namespace_id:BCDC	412835
cfde_id_namespace_id:BCDC	756066267	cfde_id_namespace_id:BCDC	413247
cfde_id_namespace_id:BCDC	756066271	cfde_id_namespace_id:BCDC	413247
cfde_id_namespace_id:BCDC	756101036	cfde_id_namespace_id:BCDC	413089
cfde_id_namespace_id:BCDC	756101050	cfde_id_namespace_id:BCDC	413089
cfde_id_namespace_id:BCDC	760800495	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-416345
cfde_id_namespace_id:BCDC	760800654	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-416345
cfde_id_namespace_id:BCDC	760800945	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-416345
cfde_id_namespace_id:BCDC	760800963	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-416345
cfde_id_namespace_id:BCDC	760801029	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-416345
cfde_id_namespace_id:BCDC	760801136	cfde_id_namespace_id:BCDC	Slc17a7-IRES2-Cre;Ai14-416345
cfde_id_namespace_id:BCDC	761825374	cfde_id_namespace_id:BCDC	Snap25-IRES2-Cre;Ai14-418111
cfde_id_namespace_id:BCDC	762720007	cfde_id_namespace_id:BCDC	417965
cfde_id_namespace_id:BCDC	762720239	cfde_id_namespace_id:BCDC	417965
cfde_id_namespace_id:BCDC	762720268	cfde_id_namespace_id:BCDC	417965
cfde_id_namespace_id:BCDC	762720610	cfde_id_namespace_id:BCDC	417965
cfde_id_namespace_id:BCDC	774934538	cfde_id_namespace_id:BCDC	769229806
cfde_id_namespace_id:BCDC	774935578	cfde_id_namespace_id:BCDC	769229806
cfde_id_namespace_id:BCDC	774937197	cfde_id_namespace_id:BCDC	769229806
cfde_id_namespace_id:BCDC	774937390	cfde_id_namespace_id:BCDC	769229806
cfde_id_namespace_id:BCDC	774937717	cfde_id_namespace_id:BCDC	769229806
cfde_id_namespace_id:BCDC	778310872	cfde_id_namespace_id:BCDC	776965449
cfde_id_namespace_id:BCDC	779096871	cfde_id_namespace_id:BCDC	776965464
cfde_id_namespace_id:BCDC	779097871	cfde_id_namespace_id:BCDC	776965464
cfde_id_namespace_id:BCDC	779098281	cfde_id_namespace_id:BCDC	776965464
cfde_id_namespace_id:BCDC	779099019	cfde_id_namespace_id:BCDC	776965464
cfde_id_namespace_id:BCDC	780673700	cfde_id_namespace_id:BCDC	776965449
cfde_id_namespace_id:BCDC	780708141	cfde_id_namespace_id:BCDC	776965449
cfde_id_namespace_id:BCDC	780710386	cfde_id_namespace_id:BCDC	776965449
cfde_id_namespace_id:BCDC	780711831	cfde_id_namespace_id:BCDC	776965449
cfde_id_namespace_id:BCDC	782247244	cfde_id_namespace_id:BCDC	776965475
cfde_id_namespace_id:BCDC	782275106	cfde_id_namespace_id:BCDC	776965475
cfde_id_namespace_id:BCDC	782276255	cfde_id_namespace_id:BCDC	776965475
cfde_id_namespace_id:BCDC	782348300	cfde_id_namespace_id:BCDC	776965475
cfde_id_namespace_id:BCDC	782358261	cfde_id_namespace_id:BCDC	776965475
cfde_id_namespace_id:BCDC	782358681	cfde_id_namespace_id:BCDC	776965475
cfde_id_namespace_id:BCDC	787141523	cfde_id_namespace_id:BCDC	781794246
cfde_id_namespace_id:BCDC	787142785	cfde_id_namespace_id:BCDC	781794246
cfde_id_namespace_id:BCDC	787144062	cfde_id_namespace_id:BCDC	781794246
cfde_id_namespace_id:BCDC	787145295	cfde_id_namespace_id:BCDC	781794246
cfde_id_namespace_id:BCDC	787146571	cfde_id_namespace_id:BCDC	781794246
cfde_id_namespace_id:BCDC	788326432	cfde_id_namespace_id:BCDC	781794230
cfde_id_namespace_id:BCDC	788326544	cfde_id_namespace_id:BCDC	781794230
cfde_id_namespace_id:BCDC	788327325	cfde_id_namespace_id:BCDC	781794230
cfde_id_namespace_id:BCDC	788328071	cfde_id_namespace_id:BCDC	781794230
cfde_id_namespace_id:BCDC	788328203	cfde_id_namespace_id:BCDC	781794230
cfde_id_namespace_id:BCDC	788328945	cfde_id_namespace_id:BCDC	781794230
cfde_id_namespace_id:BCDC	790860941	cfde_id_namespace_id:BCDC	427388
cfde_id_namespace_id:BCDC	790861372	cfde_id_namespace_id:BCDC	427388
cfde_id_namespace_id:BCDC	790861992	cfde_id_namespace_id:BCDC	427388
cfde_id_namespace_id:BCDC	790862703	cfde_id_namespace_id:BCDC	427388
cfde_id_namespace_id:BCDC	790862902	cfde_id_namespace_id:BCDC	427388
cfde_id_namespace_id:BCDC	790862985	cfde_id_namespace_id:BCDC	427388
cfde_id_namespace_id:BCDC	791358127	cfde_id_namespace_id:BCDC	422331
cfde_id_namespace_id:BCDC	792663888	cfde_id_namespace_id:BCDC	428981
cfde_id_namespace_id:BCDC	792664066	cfde_id_namespace_id:BCDC	428981
cfde_id_namespace_id:BCDC	792664430	cfde_id_namespace_id:BCDC	428981
cfde_id_namespace_id:BCDC	792664736	cfde_id_namespace_id:BCDC	428981
cfde_id_namespace_id:BCDC	792665027	cfde_id_namespace_id:BCDC	428981
cfde_id_namespace_id:BCDC	792665080	cfde_id_namespace_id:BCDC	428981
cfde_id_namespace_id:BCDC	792672836	cfde_id_namespace_id:BCDC	422566
cfde_id_namespace_id:BCDC	795677549	cfde_id_namespace_id:BCDC	429523
cfde_id_namespace_id:BCDC	795712394	cfde_id_namespace_id:BCDC	429523
cfde_id_namespace_id:BCDC	795712878	cfde_id_namespace_id:BCDC	429523
cfde_id_namespace_id:BCDC	795727339	cfde_id_namespace_id:BCDC	429523
cfde_id_namespace_id:BCDC	795779541	cfde_id_namespace_id:BCDC	429523
cfde_id_namespace_id:BCDC	795780709	cfde_id_namespace_id:BCDC	429523
cfde_id_namespace_id:BCDC	7	cfde_id_namespace_id:BCDC	Pvalb-IRES-Cre;Ai14-265257
cfde_id_namespace_id:BCDC	800314648	cfde_id_namespace_id:BCDC	426025
cfde_id_namespace_id:BCDC	800314911	cfde_id_namespace_id:BCDC	426025
cfde_id_namespace_id:BCDC	803031473	cfde_id_namespace_id:BCDC	431540
cfde_id_namespace_id:BCDC	803031647	cfde_id_namespace_id:BCDC	431540
cfde_id_namespace_id:BCDC	803031880	cfde_id_namespace_id:BCDC	431540
cfde_id_namespace_id:BCDC	803032057	cfde_id_namespace_id:BCDC	431540
cfde_id_namespace_id:BCDC	803032378	cfde_id_namespace_id:BCDC	431540
cfde_id_namespace_id:BCDC	803032527	cfde_id_namespace_id:BCDC	431540
cfde_id_namespace_id:BCDC	803543600	cfde_id_namespace_id:BCDC	802955304
cfde_id_namespace_id:BCDC	803543926	cfde_id_namespace_id:BCDC	802955304
cfde_id_namespace_id:BCDC	804812291	cfde_id_namespace_id:BCDC	799903883
cfde_id_namespace_id:BCDC	804814077	cfde_id_namespace_id:BCDC	799903883
cfde_id_namespace_id:BCDC	805634749	cfde_id_namespace_id:BCDC	803573435
cfde_id_namespace_id:BCDC	805635830	cfde_id_namespace_id:BCDC	803573435
cfde_id_namespace_id:BCDC	805636019	cfde_id_namespace_id:BCDC	803573435
cfde_id_namespace_id:BCDC	806157357	cfde_id_namespace_id:BCDC	422569
cfde_id_namespace_id:BCDC	806743753	cfde_id_namespace_id:BCDC	803573445
cfde_id_namespace_id:BCDC	806744367	cfde_id_namespace_id:BCDC	803573445
cfde_id_namespace_id:BCDC	808488509	cfde_id_namespace_id:BCDC	803573455
cfde_id_namespace_id:BCDC	808488677	cfde_id_namespace_id:BCDC	803573455
cfde_id_namespace_id:BCDC	808489578	cfde_id_namespace_id:BCDC	803573455
cfde_id_namespace_id:BCDC	808489847	cfde_id_namespace_id:BCDC	803573455
cfde_id_namespace_id:BCDC	808576545	cfde_id_namespace_id:BCDC	807224381
cfde_id_namespace_id:BCDC	808576671	cfde_id_namespace_id:BCDC	807224381
cfde_id_namespace_id:BCDC	808576789	cfde_id_namespace_id:BCDC	807224381
cfde_id_namespace_id:BCDC	808577075	cfde_id_namespace_id:BCDC	807224381
cfde_id_namespace_id:BCDC	808577230	cfde_id_namespace_id:BCDC	807224381
cfde_id_namespace_id:BCDC	808577362	cfde_id_namespace_id:BCDC	807224381
cfde_id_namespace_id:BCDC	811606286	cfde_id_namespace_id:BCDC	807224395
cfde_id_namespace_id:BCDC	811608266	cfde_id_namespace_id:BCDC	807224395
cfde_id_namespace_id:BCDC	811608393	cfde_id_namespace_id:BCDC	807224395
cfde_id_namespace_id:BCDC	811776987	cfde_id_namespace_id:BCDC	809552494
cfde_id_namespace_id:BCDC	811777780	cfde_id_namespace_id:BCDC	809552494
cfde_id_namespace_id:BCDC	811779119	cfde_id_namespace_id:BCDC	809552494
cfde_id_namespace_id:BCDC	814111708	cfde_id_namespace_id:BCDC	807224407
cfde_id_namespace_id:BCDC	814111786	cfde_id_namespace_id:BCDC	807224407
cfde_id_namespace_id:BCDC	815495416	cfde_id_namespace_id:BCDC	809552505
cfde_id_namespace_id:BCDC	815495609	cfde_id_namespace_id:BCDC	809552505
cfde_id_namespace_id:BCDC	815495703	cfde_id_namespace_id:BCDC	809552505
cfde_id_namespace_id:BCDC	818732955	cfde_id_namespace_id:BCDC	813621699
cfde_id_namespace_id:BCDC	818733292	cfde_id_namespace_id:BCDC	813621699
cfde_id_namespace_id:BCDC	818733750	cfde_id_namespace_id:BCDC	813621699
cfde_id_namespace_id:BCDC	818734126	cfde_id_namespace_id:BCDC	813621699
cfde_id_namespace_id:BCDC	819260194	cfde_id_namespace_id:BCDC	817007792
cfde_id_namespace_id:BCDC	819260367	cfde_id_namespace_id:BCDC	817007792
cfde_id_namespace_id:BCDC	819260437	cfde_id_namespace_id:BCDC	817007792
cfde_id_namespace_id:BCDC	819515560	cfde_id_namespace_id:BCDC	817007823
cfde_id_namespace_id:BCDC	819515845	cfde_id_namespace_id:BCDC	817007823
cfde_id_namespace_id:BCDC	819516013	cfde_id_namespace_id:BCDC	817007823
cfde_id_namespace_id:BCDC	819516287	cfde_id_namespace_id:BCDC	817007823
cfde_id_namespace_id:BCDC	823207047	cfde_id_namespace_id:BCDC	442604
cfde_id_namespace_id:BCDC	824902850	cfde_id_namespace_id:BCDC	443196
cfde_id_namespace_id:BCDC	824903081	cfde_id_namespace_id:BCDC	443196
cfde_id_namespace_id:BCDC	824905702	cfde_id_namespace_id:BCDC	443196
cfde_id_namespace_id:BCDC	826162954	cfde_id_namespace_id:BCDC	442432
cfde_id_namespace_id:BCDC	826164036	cfde_id_namespace_id:BCDC	442432
cfde_id_namespace_id:BCDC	826290641	cfde_id_namespace_id:BCDC	823459442
cfde_id_namespace_id:BCDC	826292948	cfde_id_namespace_id:BCDC	823459442
cfde_id_namespace_id:BCDC	826296057	cfde_id_namespace_id:BCDC	823459442
cfde_id_namespace_id:BCDC	826297904	cfde_id_namespace_id:BCDC	823459442
